Run_ID,Method,Generation,Hypervolume,Pop_Feasibility_Rate,Pop_Diversity_AEP,Pop_Diversity_Cost
1,Baseline,680,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,700,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,720,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,740,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,760,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,780,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,800,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,820,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,840,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,860,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,880,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,900,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,920,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,940,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,960,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,980,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1000,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1020,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1040,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1060,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1080,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1100,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1120,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1140,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1160,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1180,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1200,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1220,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1240,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1260,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1280,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1300,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1320,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1340,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1360,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1380,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1400,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1420,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1440,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1460,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1480,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1500,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1520,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1540,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1560,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1580,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1600,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1620,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1640,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1660,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1680,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1700,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1720,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1740,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1760,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1780,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1800,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1820,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1840,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1860,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1880,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1900,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1920,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1940,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1960,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,1980,6779932079368.818359,100.000000,0.000000,0.000000
1,Baseline,2000,6779932079368.818359,100.000000,0.000000,0.000000
1,Proposed,20,23260668444302.582031,100.000000,86950.435483,93237.475612
1,Proposed,40,23260668444302.582031,100.000000,63732.865017,68711.099040
1,Proposed,60,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,80,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,100,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,120,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,140,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,160,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,180,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,200,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,220,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,240,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,260,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,280,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,300,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,320,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,340,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,360,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,380,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,400,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,420,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,440,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,460,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,480,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,500,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,520,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,540,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,560,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,580,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,600,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,620,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,640,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,660,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,680,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,700,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,720,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,740,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,760,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,780,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,800,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,820,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,840,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,860,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,880,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,900,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,920,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,940,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,960,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,980,23260668444302.582031,100.000000,10873.631642,11722.981235
1,Proposed,1000,23260668444302.582031,100.000000,10873.631642,11722.981235
2,Baseline,20,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,40,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,60,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,80,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,100,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,120,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,140,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,160,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,180,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,200,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,220,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,240,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,260,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,280,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,300,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,320,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,340,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,360,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,380,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,400,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,420,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,440,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,460,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,480,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,500,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,520,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,540,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,560,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,580,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,600,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,620,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,640,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,660,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,680,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,700,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,720,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,740,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,760,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,780,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,800,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,820,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,840,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,860,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,880,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,900,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,920,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,940,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,960,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,980,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1000,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1020,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1040,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1060,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1080,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1100,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1120,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1140,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1160,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1180,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1200,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1220,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1240,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1260,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1280,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1300,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1320,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1340,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1360,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1380,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1400,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1420,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1440,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1460,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1480,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1500,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1520,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1540,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1560,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1580,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1600,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1620,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1640,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1660,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1680,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1700,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1720,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1740,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1760,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1780,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1800,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1820,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1840,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1860,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1880,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1900,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1920,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1940,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1960,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,1980,6779932079368.818359,100.000000,0.000000,0.000000
2,Baseline,2000,6779932079368.818359,100.000000,0.000000,0.000000
2,Proposed,20,22891568030254.648438,100.000000,54479.982781,121538.645507
2,Proposed,40,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,60,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,80,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,100,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,120,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,140,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,160,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,180,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,200,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,220,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,240,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,260,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,280,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,300,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,320,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,340,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,360,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,380,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,400,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,420,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,440,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,460,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,480,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,500,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,520,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,540,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,560,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,580,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,600,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,620,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,640,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,660,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,680,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,700,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,720,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,740,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,760,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,780,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,800,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,820,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,840,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,860,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,880,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,900,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,920,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,940,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,960,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,980,22891568030254.648438,100.000000,4405.166096,11418.417485
2,Proposed,1000,22891568030254.648438,100.000000,4405.166096,11418.417485
3,Baseline,20,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,40,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,60,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,80,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,100,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,120,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,140,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,160,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,180,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,200,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,220,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,240,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,260,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,280,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,300,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,320,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,340,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,360,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,380,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,400,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,420,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,440,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,460,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,480,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,500,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,520,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,540,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,560,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,580,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,600,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,620,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,640,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,660,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,680,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,700,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,720,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,740,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,760,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,780,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,800,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,820,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,840,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,860,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,880,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,900,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,920,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,940,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,960,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,980,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1000,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1020,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1040,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1060,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1080,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1100,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1120,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1140,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1160,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1180,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1200,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1220,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1240,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1260,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1280,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1300,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1320,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1340,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1360,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1380,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1400,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1420,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1440,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1460,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1480,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1500,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1520,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1540,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1560,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1580,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1600,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1620,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1640,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1660,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1680,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1700,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1720,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1740,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1760,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1780,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1800,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1820,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1840,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1860,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1880,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1900,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1920,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1940,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1960,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,1980,6779932079368.818359,100.000000,0.000000,0.000000
3,Baseline,2000,6779932079368.818359,100.000000,0.000000,0.000000
3,Proposed,20,23652273042865.753906,100.000000,72472.773199,84258.313095
3,Proposed,40,23652273042865.753906,100.000000,32179.528991,35165.148138
3,Proposed,60,23652273042865.753906,100.000000,0.000000,0.000000
3,Proposed,80,23652273042865.753906,100.000000,0.000000,0.000000
3,Proposed,100,23652273042865.753906,100.000000,0.000000,0.000000
3,Proposed,120,23652273042865.753906,100.000000,0.000000,0.000000
3,Proposed,140,23652273042865.753906,100.000000,0.000000,0.000000
3,Proposed,160,23652273042865.753906,100.000000,0.000000,0.000000
3,Proposed,180,23652273042865.753906,100.000000,0.000000,0.000000
