Run_ID,Seed,Method,Turbine_Count,Net_AEP_GWh,Total_Cost_USD,Turbine_Coords_X,Turbine_Coords_Y,Substation_X,Substation_Y,N_Grupos
4,150091470,Sequential,36,943.319351498699,2847048.937046431005,"-449.332783071334,-536.415381835248,3539.400848779868,1211.566864114065,1881.164233553892,-2375.327613538082,-2950.118946249407,-3723.662165493050,2553.855992281164,-1154.507436243886,-1181.730087504623,-785.092622405593,2621.548843658902,3536.964727479334,1801.955719947763,-727.025647368392,-4727.977384364995,-1379.685147807045,1086.958263401363,4963.654606227662,-3978.655896797600,3388.994696676845,3053.378510395622,-2519.176814187362,-359.731938639165,464.548194939049,3269.324943844015,-1364.017287521214,-1582.761776642923,-1480.913711914282,-3373.181019509383,-4924.401455565664,2212.310974585665,-1414.035160766869,-713.986724748720,2111.154882889702","895.997453247707,4242.670175327172,1761.377470929683,-2543.622362428096,-1712.743111703698,-488.179998588740,-1016.913677175745,2031.383890782931,3005.899477534750,-2598.907436267286,3892.145689103992,-252.194662260710,245.315567313617,-3323.984625333214,4664.006387575765,2523.353314874759,1626.723655982519,-3570.567336744878,-1034.371380443451,601.774833367856,-328.835343521860,-1999.864470594905,760.335155477394,-4318.998515728017,1717.960595846883,4978.372723549219,-1115.446174243574,3454.172791780601,-649.047348591737,-4775.656455176007,3610.112655981074,-866.181450056954,-896.148165782962,184.398202843312,-4872.345788665866,-67.746740664763",-231.409163105317,-72.427544342320,5
4,150091470,Proposed,36,946.367259217891,1064188.673914491432,"-357.000035016839,2381.148139152125,345.555816546409,2422.096761201506,3780.758001116013,1216.790446488995,2578.005029243975,-2018.176289399104,-3483.958115173511,-3901.862370005669,623.278422650945,4222.087544232710,2200.956920869721,794.390985332762,2492.095085350995,3101.790288645926,-3098.519269465020,-3596.916054707173,-1797.371970479621,-4529.672180667014,2105.100390318549,-1314.516798858217,-2109.571947345111,-2500.214788338757,-216.916008613064,-2865.906494861822,1840.991953842157,1350.301687869988,1162.978898880016,1447.052136791550,4064.205809629086,440.783933453364,96.810378864927,-821.540923816966,-993.302019243528,3509.409341452322","4947.143132821327,-3112.005221758971,410.254387179994,-1495.876745201591,3271.982416975563,-4784.514273286209,-2226.591750883730,-1784.732177599078,3586.368058595860,-2799.965725584358,-1050.267845938470,-2604.220327506860,254.037826690783,2797.649161975421,4334.681313034375,132.399689371627,560.860317188584,-2294.088282593018,2570.472900126929,-2036.808573822102,1783.075018415992,1785.769371410833,12.813147072743,-4330.003003713991,1296.294752811042,-680.665082910701,-1253.129530894264,2697.837680734224,2372.526207149531,-2009.158104460320,-262.333257211600,2477.134766938580,25.166504805209,-3956.288602089699,-4319.485371976585,2132.989498196017",238.087297387295,-98.629936831581,36
5,2047737084,Baseline,36,837.511190388528,734003.589881765074,"109.337526340314,745.006188105109,363.138133262631,-379.352516610533,-442.058111198215,-432.551252407870,221.074135987018,992.757203262102,31.132631404199,-1400.937385882316,-1129.974520472856,-215.901624044009,1046.928583095419,1649.789529191865,737.198253707073,-848.839015495761,-1946.775929302443,-896.415633312112,947.772317158114,2330.990907808759,2380.697703078053,1509.873693718555,917.098297928431,-374.034852658328,-696.783420010848,-1973.520378409955,-2445.638765891820,-2655.834715011688,-2316.423559949269,-2077.447891432732,-1970.870619983687,-770.560528707294,7.537480168273,305.426400219953,1795.004638461784,2052.581078343086","-225.052622487723,-124.910557546096,430.937030364982,628.552996473126,-3.330215347095,-414.374850141781,-843.452401523899,554.783521649891,1227.188726142571,756.710119903168,-988.603053254843,-1433.163609304036,-627.104024780808,-276.954507681502,1666.087845370212,2029.374160747967,65.493533718593,-1972.433846559950,-1450.851893942665,787.023352989093,1198.683816122474,1455.832857436532,2102.216957103130,2664.990430335505,2469.811606561886,1764.733531908263,841.826909830501,450.418133137013,-285.317533111822,-878.560806472739,-1629.141774439432,-2412.030151644811,-2737.587800320279,-2521.513085956421,-1598.779887866625,-1142.392074948525",386.497466604000,-58.317994845794,10
5,2047737084,Sequential,36,944.493493511685,1826940.380029145861,"2491.215576996965,4125.896829998108,1896.623499232376,1365.123500757890,-1452.555836192091,771.277956767751,-104.017263672829,-4971.992933186752,3850.237653512740,-4623.336261114541,-1864.709799041874,2116.282639189797,-2411.052070827251,2283.101695197272,-1950.865038436314,-1042.507268686212,2807.132150892581,1383.517645923906,2405.186474800658,3343.583429129223,4893.089443194431,-2519.731497052111,911.001237317942,-798.253774895855,367.418610615421,4016.447664979720,-2645.736273583067,-321.577346401571,805.075393321340,-2869.307275109666,-4925.436010465430,2030.877562151275,6.291538571871,-4962.691230906128,2863.481086844237,-126.465575887395","304.476533635623,-1010.026055033111,2668.892180423071,1573.800555535542,-1389.615011984201,2477.069161324658,-1115.109240507067,-528.475422646126,-3189.932602967139,-1903.880725429883,-2852.668765864792,-4048.900968106991,-2384.906524739334,3689.047913042903,-4285.129664394175,390.535745976877,1356.431127843995,-1817.959274795177,-3541.351188119580,-3717.586562872809,1028.433615212579,1040.406254212829,124.233699694529,3125.042637774073,707.697564172637,2347.782163484804,3606.594069342029,-1559.787984726225,-3773.809909622022,3201.829840622184,-860.279086582016,-2339.239961530727,-3355.302217815129,609.668554779908,-3138.463662622464,4809.663712801450",16.667059753250,-509.266413251686,6
5,2047737084,Proposed,36,938.944218618683,1066611.944065061398,"-3489.346857544721,3877.085684567146,2149.172011791622,-1989.831306874235,-177.824587555643,2421.269033859343,-677.674691993781,-1371.319025545283,1899.305796890825,-4180.610235864843,526.126366702007,2951.286018672422,-373.029242955028,-1658.167304049238,2789.933213032494,-260.907090399847,-2962.675487649305,-2905.340952834319,-2616.202631598587,-967.912338469598,-3638.534446657732,-1831.547171781394,-2191.524500445354,3131.517996320347,1917.075232252983,1239.956780897152,-3183.683126086278,4999.075328359853,-4004.086924502366,405.743591686952,-2660.720045710296,482.425737539545,2595.593854071862,2955.877386901253,271.685224507116,799.461694515775","2588.302827840980,-2170.968095101734,3759.990257601175,-4583.428778575223,1288.818060651289,-3774.473146880395,-3780.106096876267,4564.965023389736,-1009.035988259907,-352.826914438428,-2406.390540787420,1938.828250070590,-1013.716188090274,793.637393715426,3891.376461053401,4993.188108831780,-1221.520509510949,1051.614735621327,-2680.966166464972,1448.505365530678,1220.016527130596,180.829504856786,2210.305110680802,1278.157357730865,2631.947441270674,-3280.734773966148,-309.488922958420,96.155402260229,-1127.751699248249,644.202318691940,-4021.507389837476,-1315.825246932280,2450.617430456807,-1276.414392850249,-3464.852659050601,-789.120921380068",-159.120750443032,-42.990857050666,36
6,555175080,Baseline,36,840.835707132026,856028.018724202877,"193.461676836433,693.232136149910,457.101447282972,-245.211292768779,-1082.679116226606,-579.704606838889,160.850173872161,1299.560701164497,-275.280763742931,-1283.134801674433,-751.851649962734,158.026943921972,1019.968899585598,1878.405391954656,1684.992867385704,-1317.031411145553,-2159.155982620213,-631.506961580559,1024.290299984626,2322.949284345713,2498.369741478873,1706.697079180570,495.239830298435,74.676610026387,-734.491249300139,-1655.932476346162,-2396.850060870027,-3051.087546656984,-2793.873150324276,-2274.103468319501,-2423.845694631732,-1242.893498080782,-21.244023634465,827.899019027925,1913.531387241899,2169.686481758675","-303.157195936800,16.621660873887,764.246353038176,809.939572434924,48.317415314543,-538.742288011797,-870.415579641148,730.846645014827,1587.257142526515,994.275149144117,-755.994111674820,-1239.592857940140,-796.711039446974,261.213584873296,1480.902910846138,2036.147428625479,-567.098397523848,-1825.701393652813,-1485.849289285521,501.772987688278,1496.264722408415,2110.857469529482,2741.600926266694,2413.248225033362,2454.460870903857,1620.473303738311,1403.481803101612,256.433798755871,-230.447067073360,-1105.547763488250,-2139.814370384553,-2907.952263189352,-2575.708187954346,-2205.525027042177,-2046.292388198488,-1602.764998654171",309.776129377428,573.483251603097,8
6,555175080,Sequential,36,953.119895241824,1577510.157172782114,"-2227.670652130644,1171.251533042203,-3248.062534050548,1749.300148220856,4.855293022865,2758.992122008810,-490.987144372426,-345.332034792659,4514.369498119719,1905.060175978419,1876.916319282860,2809.764609784797,-4166.248186108223,1948.809370851899,765.711390509954,-3488.634070099525,-1426.300029864582,3621.635256034864,-3113.716367244930,-1596.045677566101,-2157.828362746653,2706.241572569720,-1131.765729493765,-504.771636402632,-843.625929521320,872.674877249570,2133.385327406482,-1687.053196606661,3372.901044025645,-4793.679805754752,-2269.260752861433,3517.604241111837,4846.462208221027,-3086.622645104836,-2435.078155846448,786.951206988640","1065.463921414290,869.618125145393,3684.890214288568,2685.947593678242,3857.774326303056,-794.633754568531,2791.614325800126,-888.604450966680,1948.605858440278,3487.673248203428,-1428.782041596406,2882.064056605136,-2743.338142476905,-3432.618111801451,-1602.151695730985,-3171.841217270720,-2134.713090015545,-211.855365271925,1515.026826970562,1076.694851182943,3346.082820612670,4204.314040470261,228.789457405299,-3833.655419766535,-4899.772265493557,2450.211908537002,-2500.693038141632,-589.294003430162,-1729.039624012065,-275.224882545918,4264.484446634085,1453.105623591797,-769.861571170070,-1689.969859162366,-1072.029076706345,3760.704917179646",-65.678261486965,95.640384864833,8
6,555175080,Proposed,36,939.826150673912,1030064.879916058155,"-2587.012819986947,2746.332843501913,-3762.039423661966,-699.553570220499,393.440506680220,-1143.290318126980,3384.141000751809,-1130.913475651493,-1459.083323480927,2035.126167713475,1436.047787911173,-146.167322585851,2829.719928028629,1279.349567431918,545.128938550973,-2086.456770560371,-1103.118458884460,4363.940177615483,2293.122964689432,-1348.571322781217,-4479.276207129348,183.182340508510,1538.778811241281,-2669.941870541096,29.837566156056,2922.237207145634,-940.848102649038,4717.350118868960,-3666.541854023279,-2179.498334552763,-3604.005314989135,-2992.475997916206,2550.530217451983,-2513.401331603620,198.889758255662,-1279.287609213839","2591.420977559740,-3219.412811278899,3293.487418347478,-2425.347385438730,4370.555937713534,-4830.198526053681,281.060386834134,3497.558820888220,-725.687684773137,3344.451757960715,3072.332336368394,750.215852819868,-1861.259918873046,-1084.284407621646,1922.111232690395,1187.940859729389,-343.195618564192,273.402700921657,464.899770520003,-1232.289700908621,-1100.577847566194,-2945.444100268739,334.869374622836,-2141.565296368579,2536.522481227043,4055.883854936672,1327.051831361764,1657.289309688269,-3399.480965190942,-2737.807569581539,2756.973349883543,397.419160239767,-322.121927327022,-3294.663347674782,-2439.930012969520,2298.747606551489",-176.231320168220,175.303552789046,36
7,896397869,Baseline,36,856.938992400230,1596000.564811374526,"-489.367941666220,739.224860471566,272.821075813618,-226.067906805401,-724.528396486970,-878.825241953739,237.265729908603,1364.840441138486,-308.264691803958,-1374.178115709898,-1134.249804044328,-132.301667075104,1110.836006948979,1819.195237725870,472.515055732086,-848.829582504703,-2213.513767592753,-1178.747918694782,983.506511909899,2794.076668462148,2541.110341598605,1608.963881009016,837.169645590035,-97.644427206880,-579.607809989720,-2495.561119457004,-2568.327901504980,-2042.312635856694,-2805.390548455344,-3097.791814243723,-1882.171192489749,-598.105343760779,166.132137078255,537.379469944552,1949.293545243992,2726.292510048524","-51.689702498920,-72.544929277618,535.123531432543,983.417082308363,-427.003965346676,-1148.347892696528,-394.805252458827,766.210053862883,1301.140915467681,395.710762706783,-1089.918629415794,-1449.514676140917,-637.177137538430,553.037533044916,1454.245441472454,2052.006512858097,-177.514624135283,-1523.202539205636,-2000.800126001179,254.856403922780,1369.868054066996,1755.590420047402,2536.017787866833,2704.473496736382,2170.261644198166,2130.170834473009,1142.931162618916,582.732700776094,-666.327678604794,-1055.626958457141,-1810.129517079172,-2229.700083852234,-2505.713725409644,-2769.710117186452,-1839.310656603097,-994.727409243968",-262.717950986612,-200.308375252359,5
7,896397869,Sequential,36,947.918354791607,1775495.866993910400,"-3328.055152172738,-579.437072295629,-4701.967863650384,1149.562625164420,3089.357260490322,2220.916722598378,-3797.671600167295,736.089752196061,-2658.888805991790,3478.545922092444,-1972.093573719298,-1272.583604137831,-2485.572052426767,3786.325933458447,1608.801715286971,-2645.764324360587,-3922.974830507928,2825.233247073945,3034.388369054116,-1377.661530810205,963.082521961134,2832.613886843805,-2996.248028008978,-86.689006286336,819.660137782928,-319.718116152124,-1712.760600972461,-3911.474782888097,-3702.672663997115,-2134.093294477932,1631.314143603311,-1931.578973669903,1432.812440681229,1445.123087841860,803.782735881425,2601.024064555055","1187.255975536913,-2871.819830280412,-1700.440592669748,1916.165769943421,-3931.395644940323,-310.223939745322,3031.444686484860,2476.868092414063,-4234.419714361290,3591.617778647114,-2038.665134948739,-2645.884835056460,2335.361467581772,77.142942360847,4734.105727683920,3043.696672216266,326.714273599836,1348.761719993472,-1281.890931958836,-961.921146711485,-4132.038706985556,646.591532995306,-2794.807512183632,-997.916818315130,-4932.358184330257,1645.499175424995,3808.833104523985,763.224421234147,-1461.688153807039,590.807732251915,-3690.321480079635,926.635982964990,193.191633939825,-1444.295650567507,-596.031471274445,306.076734166431",-57.964122573131,-95.338907913745,7
7,896397869,Proposed,36,937.874100666182,1020791.853087458527,"2073.346668308042,4998.638727337180,-728.703711204839,1846.033049433707,-1379.724401885014,1054.224438829277,1328.325321835927,1397.388400653105,-1586.410068166557,-1484.618890414027,-1397.857035767479,-1096.226994915282,1723.193811601442,589.328994586358,1427.768826458719,-2659.066775820270,-2078.079971160155,-2648.141665162816,765.897384031222,3877.485618972220,3531.676953858796,1806.696812809059,2599.183499951686,410.867567347611,-1417.339546660893,-2931.519717760779,-3690.243110013032,-4333.704206351425,-4417.294678269622,-885.816980609324,-2377.204873311602,3128.970776374348,-518.254645646656,1201.060251052165,109.643242452603,3536.027755529563","-298.632727638160,116.665648607193,4179.865816242445,1876.821537934217,-2141.177879228459,467.905061708365,-1032.545492504435,3908.639113813670,3650.717290924501,256.274161020994,1105.955620289407,671.276410956968,-2490.930748558364,1857.650366364053,4791.813454026846,1622.427185534973,-2257.532365759212,-1339.015315528989,-2537.568626749610,-854.318575211111,1334.915190965407,2892.075017871714,1391.442239155242,4970.783222737065,2436.664672153307,-180.975520192083,1699.486414078229,-895.305834102166,-1657.992742976483,-558.843582946799,-2653.458295947414,-3420.762611871480,-1694.025116365810,-3328.391651767477,-2630.758279341528,-2905.887927860886",49.320856341757,176.479309162059,36
